Age,Height
51,71
41,77
37,64
44,72
37,65
46,68
20,65
27,66
39,67
34,72
32,64
32,74
33,64
36,71
31,63
34,68
61,63
68,61
29,65
34,61
53,64
38,61
42,61
46,72
31,57
21,64
21,65
40,66
31,64
38,65
67,63
28,74
54,72
27,67
39,66
20,62
51,63
33,65
33,65
66,63
36,71
54,69
47,60
45,65
34,63
36,62
41,60
59,76
38,68
28,65
37,62
54,69
42,65
29,70
30,67
39,66
34,66
43,68
54,72
23,71
49,72
30,64
51,65
30,59
44,66
38,67
37,68
40,69
28,69
37,68
48,66
53,63
24,65
59,70
24,64
67,66
57,79
57,73
30,72
53,70
40,68
39,67
32,69
40,66
53,72
34,64
56,71
64,67
37,69
51,73
32,68
24,67
44,66
35,72
29,65
37,67
51,66
39,70
36,65
58,64
49,61
54,75
27,66
61,63
42,68
34,62
48,65
45,64
30,61
44,71
40,65
56,71
33,67
46,69
26,63
36,59
55,70
31,66
38,72
46,66
34,65
36,65
58,71
36,66
41,65
33,72
43,66
50,71
29,61
21,62
39,65
37,68
40,64
55,70
46,62
27,64
62,72
29,66
35,63
31,64
44,71
64,72
26,64
37,70
50,69
51,62
46,65
34,64
36,61
36,70
37,71
31,64
48,69
38,71
51,62
38,69
27,65
55,62
33,68
43,65
47,66
23,66
26,65
32,67
31,68
35,75
61,65
38,65
29,63
44,63
41,75
51,67
43,61
69,72
40,70
39,65
56,66
37,67
57,69
18,69
20,60
22,65
26,68
42,69
39,70
38,70
33,68
31,70
38,60
25,63
33,67
33,65
32,62
33,62
55,64
28,62
24,65
20,67
38,64
31,62
44,62
29,67
70,63
40,68
28,66
26,65
43,73
50,60
43,62
46,73
50,65
58,69
27,71
33,68
36,68
39,67
26,66
39,68
62,71
47,58
29,68
42,61
54,67
26,68
61,63
33,74
39,61
29,55
32,64
54,74
61,70
39,65
38,64
50,68
38,77
43,60
23,67
30,65
33,61
40,67
43,64
45,66
32,68
42,74
35,63
58,67
43,65
36,71
42,68
39,64
31,67
38,70
43,70
47,69
46,68
36,62
27,74
24,63
33,62
34,69
56,66
36,63
32,62
37,67
38,68
45,63
61,71
26,70
44,68
35,70
37,68
50,63
56,64
36,77
45,61
39,63
42,62
40,67
38,69
23,68
19,61
39,65
37,64
25,71
35,70
67,59
32,61
36,70
33,73
40,65
43,63
54,62
49,70
61,63
37,58
37,71
33,67
50,67
28,69
34,63
30,68
21,63
39,68
43,71
31,59
53,67
36,70
53,66
39,70
23,60
30,71
47,66
45,69
29,64
67,69
34,62
27,62
49,73
48,65
33,69
67,71
36,63
54,67
33,66
40,63
33,64
53,63
41,69
37,63
45,71
36,59
43,62
29,68
51,62
44,74
25,62
48,69
46,61
43,66
40,69
53,72
35,72
36,64
44,69
36,69
38,64
27,67
48,61
52,73
55,69
34,70
48,60
28,71
46,64
42,60
33,71
56,63
43,66
45,65
29,64
36,71
27,62
45,65
40,63
42,60
59,73
59,58
46,69
36,65
40,62
55,67
54,64
57,62
56,68
34,61
38,67
41,67
31,73
54,68
31,65
53,67
37,63
33,59
32,66
39,73
33,66
37,67
63,72
26,61
25,66
42,61
29,70
32,61
42,61
42,67
25,65
38,69
48,68
53,66
44,66
24,65
39,75
37,67
31,66
37,75
36,63
45,66
36,65
30,64
47,70
31,68
42,75
36,71
51,63
18,60
47,63
26,60
40,66
36,67
32,68
46,73
40,57
51,65
36,65
65,60
41,68
35,65
27,67
31,65
62,72
46,65
44,59
39,72
39,67
51,71
33,62
49,56
28,64
41,66
31,66
59,67
52,64
47,67
60,66
43,68
34,65
35,67
23,62
49,64
43,69
49,62
33,67
33,67
27,65
56,65
28,63
24,62
59,64
39,61
25,69
24,64
60,66
48,67
46,64
38,64
60,69
24,68
43,74
31,71
67,59
45,63
21,66
40,70
34,71
24,68
22,67
34,70
45,66
30,70
50,72
36,62
46,67
27,68
23,67
43,69
42,65
53,70
53,74
33,64
43,69
44,63
22,68
50,67
35,67
35,66
41,68
40,62
60,61
33,65
57,66
40,72
61,65
50,62
43,75
69,65
29,71
53,70
45,64
36,69
33,67
47,70
18,66
40,71
49,64
58,68
52,66
28,65
50,67
32,65
40,64
29,66
55,70
37,68
37,64
40,69
30,61
54,72
63,61
30,65
51,65
43,64
40,67
41,68
23,67
46,60
40,68
40,66
30,67
39,71
57,66
29,71
31,67
28,62
41,69
42,70
30,64
48,66
50,57
29,68
41,64
41,66
49,73
39,60
43,63
21,73
68,72
58,61
32,64
20,62
41,62
38,60
52,69
30,68
38,66
53,67
46,70
32,65
43,60
43,62
39,63
57,72
46,66
51,67
47,71
35,73
39,64
43,68
46,64
27,66
29,70
59,65
33,62
58,69
45,67
44,65
28,74
37,70
49,70
44,59
36,69
32,69
26,64
33,70
23,68
32,69
52,66
38,59
60,73
48,67
60,71
43,67
30,65
44,63
50,62
58,74
28,66
30,64
52,61
46,63
50,72
46,61
51,68
47,58
49,63
44,66
30,65
34,57
51,60
45,60
34,69
35,68
36,71
35,61
42,61
53,68
39,69
46,70
46,71
53,65
48,70
63,70
55,62
45,73
33,67
38,70
48,67
35,63
40,68
42,64
48,63
42,62
47,62
55,66
58,64
40,72
61,70
44,64
65,69
62,63
63,72
25,59
41,71
26,69
44,70
58,68
48,69
52,66
25,65
52,69
39,64
37,69
35,63
53,71
35,62
40,62
49,65
23,63
34,67
36,76
33,63
39,75
34,68
30,66
45,67
44,63
59,67
36,62
35,58
49,64
43,67
43,64
50,60
39,64
50,61
33,62
34,63
34,71
38,63
47,62
26,65
49,73
28,62
42,75
48,64
39,68
42,62
42,65
49,66
61,69
30,73
32,71
49,66
36,67
34,70
55,70
36,67
44,64
41,68
28,62
36,56
31,65
34,67
46,71
18,72
22,62
31,67
46,64
58,59
44,63
53,63
42,69
41,67
48,66
24,67
13,59
47,64
34,63
57,68
45,69
60,66
68,65
48,57
37,62
33,69
35,63
46,68
48,67
21,61
35,64
31,68
38,65
42,68
45,62
62,66
43,67
58,63
61,68
51,70
26,61
47,65
27,70
32,68
25,65
58,60
34,70
47,64
39,59
30,64
30,61
57,67
49,73
31,67
37,64
33,65
32,67
38,67
44,73
35,61
42,75
26,59
33,67
48,67
51,70
25,67
37,68
30,68
30,67
27,63
36,66
41,64
45,63
33,65
39,73
35,74
34,64
43,65
42,61
52,69
30,63
32,62
38,64
36,71
46,62
48,64
36,62
44,65
52,68
36,66
43,63
66,62
44,67
34,65
35,68
39,68
58,68
39,66
25,69
36,70
37,75
31,62
38,69
54,66
60,63
55,63
50,61
42,61
31,64
41,70
20,71
53,67
48,64
56,72
36,74
45,64
29,65
53,60
33,68
33,67
35,60
40,67
28,66
43,67
30,64
45,64
48,69
59,63
25,66
21,65
39,63
42,74
44,71
34,63
30,64
40,70
42,64
36,70
61,68
60,65
49,66
60,67
48,73
36,71
36,64
50,64
42,66
51,60
38,65
49,71
59,69
32,66
56,64
37,73
60,63
39,69
56,67
40,66
39,64
18,69
60,67
47,67
43,69
27,59
29,61
41,65
23,69
34,70
43,70
64,67
45,65
53,70
37,70
43,66
45,70
58,67
46,68
38,69
22,66
24,73
31,70
28,61
54,71
26,66
64,63
61,69
32,66
36,64
42,70
43,71
46,63
31,66
40,63
46,77
34,65
43,65
51,64
50,67
37,54
45,67
45,63
30,65
69,70
34,70
46,66
61,68
32,68
30,66
40,64
41,72
29,66
42,69
56,67
44,73
31,67
28,66
37,70
62,67
34,67
55,71
57,66
35,64
22,71
50,62
31,67
57,66
38,69
38,70
31,64
41,64
39,65
41,63
38,69
43,62
46,62
59,66
44,64
43,70
44,63
62,64
37,66
43,66
37,60
66,62
62,68
42,73
48,61
33,60
37,71
51,68
30,69
45,69
23,63
41,65
46,66
51,68
31,62
51,65
40,71
40,71
33,62
30,68
36,65
28,63
46,68
53,66
45,65
34,69
31,68
33,62
41,61
46,64
42,69
38,72
39,61
29,63
35,76
51,65
49,67
24,71
49,69
34,65
34,61
31,66
22,70
49,65
40,70
48,65
67,71
26,66
36,66
28,64
39,65
45,66
36,65
34,67
26,62
34,63
44,65
49,66
37,56
31,68
39,64
33,69
36,69
33,62
50,69
46,64
56,70
50,69
70,72
28,63
42,60
42,63
41,65
47,61
24,71
37,71
44,69
41,70
50,67
48,64
54,69
35,71
53,65
27,68
40,70
43,62
37,69
33,64
40,70
23,71
34,64
27,64
43,65
53,64
30,62
40,65
38,72
39,67
39,66
38,64
37,63
62,62
33,68
29,69
26,64
26,71
23,63
45,69
50,63
58,65
18,65
21,64
37,60
65,68
41,72
34,67
29,68
31,67
40,65
66,72
23,63
39,63
30,65
46,70
43,61
53,57
45,59
33,67
44,75
38,63
39,71
23,67
48,65
33,65
43,63
45,67
35,69
50,59
56,70
58,62
28,68
45,62
23,69
57,64
35,64
31,59
48,69
45,69
42,72
60,68
30,66
37,64
53,61
25,66
47,68
49,68
34,72
50,66
48,65
36,61
33,70
41,67
34,64
45,71
35,56
29,68
36,66
49,67
26,71
32,66
26,65
60,76
59,73
39,70
46,63
34,65
33,53
35,62
17,61
40,71
45,66
33,64
35,66
33,69
48,60
27,65
31,69
50,63
53,61
23,62
24,64
47,64
48,62
43,70
24,65
42,65
37,66
41,72
32,62
57,62
40,68
34,68
39,66
27,63
36,63
63,66
45,71
50,64
61,71
48,61
39,65
47,68
31,68
39,61
35,76
42,62
60,69
41,64
56,70
38,62
27,66
49,66
30,70
49,63
53,68
49,58
35,61
54,61
31,64
37,65
23,72
53,66
43,64
39,66
53,75
36,70
40,65
48,67
38,59
24,67
36,73
45,63
52,61
55,64
35,66
27,70
64,69
43,65
37,68
70,62
39,72
34,61
39,66
56,63
31,66
19,63
56,70
31,64
53,65
42,70
29,64
24,68
36,65
23,64
31,65
32,65
48,65
47,66
42,63
31,71
40,70
26,65
50,67
52,65
68,61
36,67
35,61
24,62
35,69
36,69
48,70
48,66
54,66
49,68
36,61
47,67
29,69
42,64
34,67
33,59
38,68
23,71
38,67
32,65
37,66
37,67
40,67
42,67
28,72
54,71
51,64
44,65
38,72
65,66
33,63
62,67
34,65
38,61
55,68
18,67
63,60
32,63
50,66
28,64
32,72
42,66
45,63
38,59
43,69
66,76
37,75
37,68
29,68
39,65
46,63
44,68
31,68
42,69
41,70
29,65
43,61
20,69
29,70
36,67
36,71
43,66
56,67
21,64
40,72
55,67
48,65
43,69
30,64
44,67
30,63
35,69
64,63
56,70
38,60
33,65
52,64
33,71
33,68
39,69
37,68
47,63
54,61
42,66
51,69
34,70
23,68
46,64
47,67
47,66
33,65
30,64
48,62
35,67
31,73
29,70
31,64
45,71
39,65
30,63
30,71
34,64
38,66
28,68
50,61
46,65
44,63
47,63
29,62
26,67
28,63
33,68
26,66
36,63
41,65
21,62
46,62
56,64
32,67
53,67
42,67
64,65
40,67
34,71
33,67
16,65
34,68
39,61
41,67
44,66
55,68
34,62
49,66
46,60
57,68
26,67
53,70
39,63
31,62
25,73
53,61
24,64
54,69
42,67
57,68
37,71
41,69
37,67
43,71
64,71
28,67
30,63
40,66
42,63
51,71
35,66
30,73
62,75
44,60
46,63
41,63
42,65
35,64
29,61
50,67
61,67
36,70
53,62
33,70
32,61
34,67
45,72
41,64
61,70
45,65
42,66
41,66
50,66
39,65
32,68
52,69
26,71
24,65
38,68
29,62
27,65
49,66
41,72
30,62
37,67
36,68
57,68
29,66
33,66
36,66
37,64
54,66
49,58
33,64
26,71
32,67
41,69
46,67
48,73
31,74
42,71
30,69
45,65
26,63
25,72
58,68
27,66
45,66
48,60
59,66
44,62
40,69
51,64
43,61
44,65
41,74
28,55
48,61
63,67
39,73
28,57
32,69
32,64
39,68
25,64
26,71
62,64
36,63
32,68
38,62
27,62
31,62
37,71
31,66
27,67
28,68
38,65
33,62
36,64
20,71
28,70
26,68
58,72
28,64
35,64
42,66
27,66
30,68
34,68
44,60
62,71
42,58
30,66
57,66
48,68
28,68
50,70
42,66
20,62
28,62
38,72
56,65
38,66
35,65
34,68
38,67
28,72
44,68
33,64
33,72
37,73
34,72
46,68
32,66
36,68
32,63
34,66
59,61
61,71
30,63
67,63
25,64
38,64
28,71
43,70
31,64
31,68
27,72
34,71
56,73
45,65
35,63
38,65
36,64
31,67
39,68
33,62
31,63
46,67
42,66
41,69
55,67
56,71
36,66
35,68
31,66
37,67
33,63
52,61
42,60
29,63
36,61
68,69
36,64
39,64
40,70
29,71
26,72
54,72
30,68
21,65
26,72
26,64
63,66
42,68
36,62
22,69
29,68
44,63
55,68
54,62
31,67
34,63
22,72
48,60
27,67
30,71
34,62
28,66
26,68
50,69
25,68
41,69
35,69
27,69
20,64
26,71
65,75
31,64
38,61
32,54
34,65
45,65
19,70
37,63
25,71
42,61
37,63
32,65
54,65
54,64
36,71
55,72
41,62
39,71
35,69
44,66
47,68
35,60
46,67
49,63
45,57
36,66
27,62
54,66
37,67
40,65
63,67
51,69
29,63
28,67
36,67
26,68
44,69
28,68
33,68
31,65
36,70
37,65
35,64
27,63
30,68
48,66
40,64
23,74
48,66
49,66
42,70
33,65
54,67
32,65
48,58
36,71
31,65
56,61
38,59
40,66
28,63
44,68
39,69
34,66
41,68
53,68
28,65
45,68
66,65
49,66
55,66
27,67
35,70
51,62
38,68
25,74
48,62
48,69
26,66
43,63
39,68
39,66
49,63
61,64
35,70
49,59
33,61
40,67
36,68
25,70
63,66
40,68
39,68
51,59
50,66
55,66
25,65
36,66
35,61
36,70
38,62
53,73
33,65
52,64
43,67
31,67
29,60
58,65
27,60
65,70
39,68
64,68
36,68
58,64
53,66
44,69
44,67
51,63
52,64
26,64
58,68
42,66
23,65
54,66
42,67
47,65
43,65
23,64
44,64
39,65
32,66
17,73
19,63
43,66
19,70
35,67
33,64
29,71
41,64
51,68
29,66
57,61
61,67
40,67
50,63
31,63
35,67
36,67
43,62
28,65
42,66
64,66
25,68
34,65
39,62
43,64
36,63
34,59
62,70
39,67
38,64
21,61
34,62
35,64
38,65
47,63
58,70
69,67
50,67
24,67
59,63
40,65
33,68
32,67
31,68
48,68
32,67
40,60
48,66
49,68
46,69
61,66
50,75
25,69
32,66
49,70
29,70
50,71
40,74
40,67
23,66
26,73
45,68
45,60
45,70
32,71
36,59
44,66
57,72
34,65
56,68
52,68
14,69
25,64
23,69
23,68
50,65
29,67
46,69
48,63
52,65
38,73
31,69
37,62
32,61
33,67
45,63
59,70
43,65
41,64
40,68
59,69
37,64
39,72
59,65
63,75
40,67
36,62
37,64
49,63
51,67
36,69
33,67
30,72
35,66
48,65
44,64
24,66
48,64
31,69
38,63
57,70
39,68
50,73
38,69
32,62
33,71
40,67
30,66
60,63
45,70
24,63
38,67
55,69
65,60
47,66
50,67
32,64
54,65
36,65
25,69
48,68
61,65
34,61
52,68
41,66
38,68
34,70
39,72
38,68
23,66
29,66
35,69
28,71
40,64
35,69
34,66
40,69
41,67
29,70
42,65
33,78
55,64
62,66
47,61
52,62
34,66
57,71
21,66
32,59
26,62
42,69
61,67
37,66
36,69
48,69
59,65
45,70
33,75
51,66
27,70
42,66
33,62
33,60
45,64
36,67
39,73
46,73
33,69
41,64
27,62
30,69
28,64
27,66
31,65
25,65
36,70
38,67
35,68
41,68
28,67
44,60
42,66
41,70
42,62
32,63
36,66
31,65
46,67
48,61
41,67
29,61
20,64
52,62
37,68
49,67
34,63
37,63
27,68
40,60
36,71
43,59
42,67
56,67
26,67
40,59
27,67
60,73
37,64
33,70
31,71
38,65
45,75
25,66
40,64
41,62
35,66
34,65
31,63
34,62
36,57
33,65
45,62
54,73
33,70
38,66
38,67
36,70
37,67
60,59
41,61
31,67
29,67
34,66
34,69
40,65
36,68
53,71
43,59
24,74
37,66
37,74
55,58
29,65
32,64
31,68
32,59
28,63
39,70
35,64
48,71
37,69
34,66
38,74
64,60
52,61
30,63
19,67
64,75
29,67
38,70
52,65
26,67
36,72
46,64
38,62
41,57
46,61
28,68
55,66
39,65
35,61
38,62
47,64
43,65
39,72
33,66
43,63
62,70
43,69
65,70
33,71
41,68
36,63
37,67
24,60
23,65
51,60
61,70
36,65
33,62
32,67
31,68
42,64
22,63
36,67
51,62
37,63
39,70
40,63
52,69
42,68
50,65
47,68
32,62
43,63
55,75
61,65
46,67
52,62
31,58
37,64
32,70
30,70
42,71
42,66
30,64
55,75
30,72
47,70
27,66
46,71
59,66
36,63
35,68
32,69
65,69
36,62
42,65
39,62
43,68
25,69
46,72
30,69
39,64
32,64
17,70
47,65
59,60
44,67
42,69
29,61
49,66
45,70
58,67
66,68
48,67
48,65
55,67
54,69
35,64
30,67
23,61
41,68
49,59
43,67
50,64
44,61
39,67
42,70
25,64
49,61
26,66
63,63
25,70
42,63
28,69
46,65
58,71
51,70
51,66
30,67
42,62
66,65
35,74
36,66
38,72
51,72
38,73
50,63
51,69
54,59
47,60
28,61
27,69
38,70
34,61
56,70
64,62
40,72
64,75
28,68
27,63
58,63
53,63
41,65
23,62
46,66
36,70
40,63
26,63
25,63
34,62
37,68
51,63
34,74
34,70
41,71
29,73
39,67
30,65
47,61
38,69
44,69
26,59
30,71
36,72
41,63
32,65
35,60
36,60
40,65
42,65
38,63
41,68
40,71
50,64
34,66
39,73
36,65
40,69
56,73
39,69
26,67
43,67
32,66
38,60
49,60
57,65
41,64
47,72
42,69
39,68
20,62
29,66
53,66
26,69
36,66
44,65
46,62
39,71
64,67
28,63
32,65
39,62
46,62
37,63
39,68
37,75
31,64
61,65
37,70
40,66
46,74
41,65
56,73
26,72
35,69
43,62
55,60
35,55
39,61
36,65
34,66
23,63
41,60
59,75
61,74
29,62
50,66
21,71
32,63
40,65
40,71
30,63
33,69
43,69
35,64
26,66
44,71
34,74
50,66
59,65
54,66
57,71
35,69
24,74
32,67
31,61
45,66
32,68
33,64
21,59
49,67
47,65
45,69
52,67
28,64
37,63
43,62
32,69
41,70
56,69
37,66
37,70
32,65
31,62
35,60
36,61
29,66
60,69
43,69
39,70
41,64
66,70
49,66
45,73
36,60
48,66
38,66
20,68
29,73
33,69
55,71
35,65
62,68
40,66
58,69
30,69
33,69
55,67
44,70
32,69
41,69
39,65
49,69
48,68
34,70
36,64
36,68
52,64
37,59
40,68
31,63
41,68
46,70
30,64
29,65
40,63
30,71
34,71
32,73
21,68
34,67
43,67
37,68
38,66
36,72
40,63
27,68
64,67
56,69
28,63
24,64
40,70
36,73
31,65
43,68
32,64
56,61
43,67
49,65
37,67
60,64
39,62
43,62
30,75
30,66
28,65
39,66
43,63
48,71
36,65
33,66
19,64
57,73
36,63
47,64
35,63
46,66
38,64
62,69
38,68
40,65
64,75
49,67
31,73
43,64
42,65
27,68
42,63
52,64
44,61
41,69
50,67
32,63
37,67
37,64
28,69
60,63
35,66
30,67
46,70
46,65
61,62
37,66
54,62
55,71
28,72
48,76
44,61
34,65
42,67
62,67
35,66
39,63
40,67
48,66
34,73
37,66
39,63
31,74
34,67
43,64
43,69
48,69
47,67
35,63
63,70
35,57
21,69
48,67
42,67
58,62
33,62
39,70
38,66
36,69
45,65
34,65
44,66
25,68
30,73
60,69
31,68
37,70
28,66
52,69
54,64
46,65
34,70
31,67
33,66
39,64
41,68
22,60
27,60
43,65
26,66
33,69
26,66
23,74
54,67
62,62
55,67
37,63
25,66
57,68
58,65
39,64
36,60
38,66
37,70
41,64
70,65
44,61
36,74
35,65
30,71
33,56
34,65
40,69
49,63
55,60
39,65
64,61
35,66
24,69
37,68
52,70
44,71
38,65
32,69
59,58
41,66
43,67
36,69
35,65
29,66
61,71
38,54
43,68
45,58
50,62
28,70
36,71
39,64
32,70
36,70
57,69
40,65
43,70
49,63
29,72
37,63
40,65
31,68
42,66
41,68
28,73
29,69
46,68
63,71
30,64
41,64
34,68
42,67
42,70
40,63
36,57
61,64
40,63
47,72
20,67
39,72
33,67
39,63
30,69
36,63
32,68
38,69
38,69
52,69
43,66
28,64
36,66
59,70
35,65
29,66
59,67
39,61
33,69
30,62
30,67
51,67
60,79
49,73
43,64
19,61
21,61
26,65
35,65
36,64
53,67
57,63
19,61
47,65
24,64
37,65
41,61
26,69
35,60
39,62
23,65
48,64
41,66
35,69
43,68
32,63
37,69
58,69
46,66
46,62
61,66
48,62
31,56
35,60
30,71
44,69
42,70
26,70
25,71
33,68
51,68
40,64
45,67
42,67
44,69
47,70
43,61
62,67
36,68
23,70
65,71
33,62
37,65
24,61
38,66
44,64
23,62
55,73
33,66
44,68
46,66
29,73
35,63
27,71
44,71
27,71
47,63
40,60
22,60
32,62
36,68
41,68
38,71
16,69
20,62
33,64
37,61
31,66
42,74
59,70
39,65
52,60
38,64
48,67
40,66
24,72
37,68
60,70
27,69
44,68
34,57
32,63
28,70
31,64
33,70
40,75
44,64
39,67
44,68
47,64
42,64
32,67
31,68
34,69
34,61
24,66
45,65
45,73
51,67
29,68
41,70
47,63
25,69
37,72
22,66
37,72
33,67
29,59
49,67
35,67
48,62
40,74
36,61
45,66
42,68
56,69
60,66
58,66
37,65
46,67
33,66
62,69
42,68
49,75
40,69
34,66
33,66
43,66
40,73
38,68
52,67
27,71
43,71
36,62
42,65
46,70
37,66
45,64
39,64
49,64
27,64
23,66
24,63
60,61
65,68
53,63
44,71
36,70
38,68
53,73
32,62
24,67
45,68
37,67
36,67
36,68
37,65
43,64
35,68
44,66
32,69
46,63
42,64
49,68
61,68
64,70
38,61
48,69
20,75
30,64
54,71
52,70
30,69
33,68
56,68
54,69
36,67
60,66
34,70
47,62
31,64
21,64
61,70
32,60
39,62
30,67
43,63
32,64
42,67
50,66
29,64
25,66
41,62
31,67
27,69
17,65
55,68
30,66
39,60
42,67
45,59
30,69
46,69
32,67
41,66
46,67
26,60
31,69
39,74
41,64
37,63
54,75
59,69
18,62
51,63
21,69
41,70
37,65
26,61
34,69
44,67
56,72
20,66
25,62
41,67
34,65
28,66
29,67
36,61
39,66
32,67
18,62
29,66
32,73
29,64
42,72
45,71
44,68
31,67
37,66
35,63
57,72
45,71
20,67
43,69
50,68
31,67
19,61
33,76
29,65
36,64
44,64
33,66
22,65
45,67
43,67
44,61
31,66
41,65
44,63
38,65
29,61
53,66
47,66
28,68
51,61
43,74
36,62
31,67
41,57
24,64
33,64
34,67
61,63
51,64
33,66
42,68
42,62
27,67
42,65
33,68
42,70
33,62
44,62
52,66
27,66
42,69
37,62
66,60
44,62
38,64
26,70
37,67
20,64
23,68
39,64
41,70
29,68
35,77
46,68
45,63
39,65
31,66
33,64
31,66
37,70
27,60
65,73
39,64
43,64
18,70
27,58
35,59
33,69
37,65
27,65
23,55
27,67
37,60
34,68
37,64
47,61
64,68
45,68
43,63
25,61
31,64
67,63
51,66
33,65
30,64
40,65
25,64
36,65
29,70
50,67
31,66
34,61
33,71
33,61
46,67
47,60
41,60
33,65
63,72
32,61
54,66
50,70
45,66
58,68
39,69
57,71
38,63
53,69
40,65
27,66
47,67
40,70
52,60
35,62
45,66
27,66
40,69
31,67
30,67
29,63
36,70
34,64
21,66
29,64
41,67
37,74
47,65
38,67
36,79
38,73
37,73
28,64
35,63
23,73
43,66
36,66
45,64
34,67
35,62
35,65
35,60
61,71
49,59
50,63
30,65
55,63
47,59
29,66
47,65
40,66
43,63
66,68
38,71
49,66
48,65
42,67
37,70
32,67
34,67
51,62
38,64
38,64
46,65
39,69
44,63
37,65
64,61
52,66
24,67
21,66
51,64
44,66
37,67
34,66
24,64
44,67
57,68
43,72
43,62
48,63
14,59
48,74
52,68
33,66
36,63
29,66
39,62
51,67
44,62
31,72
23,65
58,62
31,58
48,64
36,76
27,66
34,67
29,57
51,69
37,65
44,69
42,68
41,70
37,60
31,63
43,64
29,67
53,67
45,67
38,61
46,65
50,62
48,63
26,69
37,63
39,67
36,63
47,66
40,69
38,72
34,67
56,67
34,72
60,68
43,63
45,64
27,67
39,73
55,69
37,65
54,63
34,67
36,78
39,66
35,64
47,65
69,62
28,72
43,71
28,73
49,58
48,64
48,63
23,62
38,71
40,68
27,66
33,66
58,70
39,64
58,65
29,68
32,63
43,67
40,64
28,64
45,61
55,72
30,63
33,70
37,74
44,72
42,68
30,61
32,65
42,65
38,62
53,63
59,72
31,70
55,62
37,74
35,71
43,67
41,75
26,66
41,60
38,65
30,67
23,66
22,66
25,66
58,63
42,66
33,71
57,68
30,64
46,65
52,65
41,67
33,63
48,67
41,76
32,65
44,72
34,58
45,71
46,55
35,70
31,67
35,61
46,65
39,67
53,63
36,72
48,61
55,63
68,69
24,66
31,62
33,62
38,67
45,65
37,71
34,66
22,69
36,65
52,61
38,70
44,65
29,68
30,61
31,68
57,63
34,60
48,63
29,69
36,64
60,69
51,67
43,66
39,62
41,66
25,65
54,69
43,64
62,64
40,65
37,68
54,63
31,62
27,63
32,67
45,68
47,58
46,65
34,63
32,68
64,71
32,62
60,73
35,66
24,65
30,65
52,71
53,69
26,64
45,59
41,52
32,64
42,67
29,69
26,67
34,66
46,62
23,70
27,61
58,64
30,65
61,61
49,71
31,72
33,70
52,67
27,62
45,66
36,62
51,62
59,69
32,60
25,63
43,60
34,68
33,66
23,65
38,73
28,64
24,67
40,69
26,64
42,61
30,58
29,65
49,66
31,67
68,65
50,69
38,64
29,64
44,69
46,68
35,67
41,65
24,61
30,63
41,61
46,61
27,63
48,66
43,67
46,61
61,68
32,67
28,65
27,73
26,67
26,61
49,67
25,71
41,64
49,62
36,63
61,67
35,66
26,68
41,68
39,68
35,56
40,71
29,69
46,65
44,68
48,67
33,61
56,68
37,63
35,63
43,71
56,63
33,64
47,77
38,67
46,66
54,62
35,64
42,67
51,61
32,64
54,75
53,65
30,66
39,68
33,68
33,59
32,63
42,75
60,74
42,65
33,65
55,57
33,64
37,68
40,66
40,64
61,68
67,72
49,64
30,63
46,67
25,75
24,61
56,69
35,58
35,68
49,65
63,68
48,64
39,66
53,72
27,71
58,66
45,67
45,64
41,65
48,69
25,71
53,66
47,61
40,57
26,66
42,67
39,61
35,65
31,64
38,68
21,62
40,67
45,65
36,60
50,67
32,65
38,68
59,64
35,62
55,63
52,68
42,67
29,68
44,65
44,64
46,73
32,64
43,68
31,77
39,68
55,72
25,66
30,67
57,67
51,69
55,67
61,68
32,67
26,64
57,70
23,69
38,72
43,69
46,63
38,66
38,65
27,71
30,74
35,68
44,73
56,65
53,67
32,66
28,68
31,63
29,64
27,66
34,72
37,63
30,63
35,73
42,71
32,64
41,66
45,60
27,63
60,64
39,61
46,67
45,68
41,60
53,64
44,65
46,62
38,63
37,69
48,67
49,63
59,67
49,70
34,60
45,70
25,67
22,66
41,67
46,60
37,61
57,72
36,66
42,59
56,68
57,59
49,67
45,69
52,60
32,71
29,58
32,62
37,69
30,68
24,69
31,66
63,62
39,63
32,68
34,62
40,67
38,70
34,65
38,70
52,63
37,64
51,63
38,65
31,76
58,75
31,63
44,67
15,67
53,67
32,67
55,75
42,66
36,64
45,65
46,64
43,66
32,63
51,65
22,64
44,69
42,65
29,64
49,66
37,70
47,69
47,61
24,70
23,71
33,70
20,66
48,67
29,67
31,68
56,63
55,72
44,60
43,60
55,76
64,64
38,62
55,64
49,67
35,70
50,72
36,68
47,65
45,65
48,57
24,69
38,69
38,70
28,69
39,72
22,64
30,64
45,64
43,66
34,52
31,71
38,65
33,68
55,69
23,64
58,66
23,66
35,62
55,66
45,70
37,75
28,66
34,69
18,61
26,67
48,68
46,69
60,72
61,70
35,64
52,62
45,65
56,72
22,71
31,62
49,63
43,68
53,69
41,64
59,59
36,66
45,67
53,62
41,66
42,56
22,63
36,74
32,71
41,66
37,67
35,70
42,67
46,65
18,64
36,77
28,62
38,66
21,75
37,66
39,59
60,73
32,66
40,66
49,71
34,66
33,67
66,71
49,67
45,61
22,62
43,67
69,74
37,72
48,60
55,61
54,69
52,59
23,64
21,66
47,63
53,65
47,69
28,67
37,68
38,67
59,65
41,62
43,70
43,71
30,64
50,66
35,65
40,68
24,65
45,67
46,60
69,73
29,74
39,70
44,72
35,65
38,74
49,62
52,65
38,72
38,66
43,63
50,69
36,65
